RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles, speciation
24 , 2 , fluid , 2 , 12.0 , 0.872081081669 , 100 , 2 , 250 , 0.1 , 0.1 , 0.9461924209 , 1000 , 1 , 0.05 , 10 , 9 , 10 , 103.5 , 0 , 39.4551282051 , nan , 70.3155827548 , 0.977777777778 , 0.685671811223 , 2.0 , 2.5 , 0.42935 , 0.128263964756 , 0.30078125 , 0.0325872283432 , 102.0 , 0.353553390593 , 0.0652158686158 , 0.00271233694793 , 5.5 , 200.5 , yes
25 , 2 , fluid , 2 , 0.0 , 0.000318236166589 , 100 , 2 , 250 , 0.1 , 0.1 , 0.9461924209 , 1000 , 1 , 0.025 , 10 , 9 , 10 , 0.0 , 0 , nan , nan , nan , 0.788888888889 , 0.662673218177 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 114.0 , yes
26 , 2 , fluid , 2 , 0.0 , 0.0 , 100 , 2 , 250 , 0.1 , 0.1 , 0.9461924209 , 1000 , 1 , 0.01 , 10 , 9 , 10 , 0.0 , 0 , nan , nan , nan , 0.155555555556 , 0.677494404449 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 2.0 , 34.0 , yes
27 , 3 , fluid , 2 , 0.0 , 0.0 , 100 , 2 , 200 , 0.1 , 0.1 , 0.993335318651 , 100 , 50 , 1.0 , 9 , 9 , 10 , 0.0 , 0 , 5.0698988622 , 3.75 , nan , 1.77777777778 , 0.692894665501 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.5 , 283.0 , yes
28 , 3 , fluid , 2 , 0.0 , 0.0 , 100 , 2 , 200 , 0.1 , 0.1 , 0.993335318651 , 100 , 50 , 0.75 , 9 , 9 , 10 , 0.0 , 0 , 6.65103249317 , 10.8461538462 , nan , 1.67283950617 , 0.691489475059 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 8.0 , 287.0 , yes
29 , 3 , fluid , 2 , 0.0 , 0.0 , 100 , 2 , 200 , 0.1 , 0.1 , 0.993335318651 , 100 , 10 , 0.5 , 9 , 9 , 10 , 0.0 , 0 , 8.68536789298 , 11.1666666667 , nan , 1.85802469136 , 0.693005496587 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.5 , 298.0 , yes
30 , 3 , fluid , 2 , 0.5 , 0.00105922632381 , 100 , 2 , 200 , 0.1 , 0.1 , 0.993335318651 , 100 , 4 , 0.25 , 9 , 9 , 10 , 1.0 , 0 , 19.0082441787 , nan , 30.112745098 , 1.82716049383 , 0.692979507226 , 2.0 , 0.5 , 1.0 , 1.0 , 0.0 , 0.0 , 2.0 , 0.0 , 0.0822061373516 , 0.00433730393383 , 5.5 , 301.5 , yes
31 , 3 , fluid , 2 , 0.0 , 0.000272496579877 , 100 , 2 , 200 , 0.1 , 0.1 , 0.993335318651 , 100 , 4 , 0.1 , 9 , 9 , 10 , 0.0 , 0 , 21.1666666667 , nan , nan , 1.37037037037 , 0.69100678074 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 237.5 , yes
32 , 3 , fluid , 2 , 5.5 , 0.393428271883 , 100 , 2 , 200 , 0.1 , 0.1 , 0.993335318651 , 100 , 1 , 0.075 , 9 , 9 , 10 , 67.5 , 0 , 35.3333333333 , 42.5 , 49.8381696429 , 1.30864197531 , 0.691341221922 , 2.0 , 3.0 , 0.4027 , 0.186979871083 , 0.484848484848 , 0.0838150364272 , 64.5 , 0.576952733345 , 0.095081420917 , 0.00608708188196 , 4.5 , 200.0 , yes
33 , 3 , fluid , 2 , 0.0 , 0.000149342835035 , 100 , 2 , 200 , 0.1 , 0.1 , 0.993335318651 , 100 , 1 , 0.05 , 9 , 9 , 10 , 0.0 , 0 , nan , nan , nan , 0.753086419753 , 0.692615565791 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 126.0 , yes
34 , 3 , fluid , 2 , 0.0 , 0.000344824833301 , 100 , 2 , 200 , 0.1 , 0.1 , 0.993335318651 , 100 , 1 , 0.025 , 9 , 9 , 10 , 0.0 , 0 , nan , nan , nan , 0.185185185185 , 0.691192782003 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 32.0 , yes
35 , 3 , fluid , 2 , 0.0 , 0.0 , 100 , 2 , 200 , 0.1 , 0.1 , 0.993335318651 , 100 , 1 , 0.01 , 9 , 9 , 10 , 0.0 , 0 , nan , nan , nan , 0.0 , 0.0 , 0.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 0.0 , yes
36 , 4 , random_walk , 2 , 0.0 , 0.0 , 200 , 10 , 200 , 0.1 , 0.1 , 0.952431093176 , 500 , 50 , 1.0 , 9 , 10 , 10 , 0.0 , 0 , 0.248735252137 , nan , nan , 6.55555555556 , 2.25165516757 , 10.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.5 , 134.0 , yes
37 , 4 , random_walk , 2 , 0.0 , 3.90649068053e-05 , 200 , 10 , 200 , 0.1 , 0.1 , 0.952431093176 , 500 , 50 , 0.75 , 9 , 10 , 10 , 0.0 , 0 , 0.575673510781 , 5.19523809524 , nan , 3.8 , 2.2569374505 , 10.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.5 , 80.0 , yes
38 , 4 , random_walk , 2 , 0.5 , 0.00309892155825 , 200 , 10 , 200 , 0.1 , 0.1 , 0.952431093176 , 500 , 10 , 0.5 , 9 , 10 , 10 , 4.0 , 0 , 1.32071367097 , 8.01282051282 , 22.7733293197 , 6.12222222222 , 2.25798630861 , 10.0 , 2.0 , 0.5714 , 0.71216785577 , 0.0 , 0.5625 , 5.0 , 1.15470053838 , 0.0614043932883 , 0.00337089265152 , 6.0 , 120.0 , yes
39 , 4 , random_walk , 2 , 0.0 , 0.00212877501969 , 200 , 10 , 200 , 0.1 , 0.1 , 0.952431093176 , 500 , 4 , 0.25 , 9 , 10 , 10 , 2.5 , 0 , 5.12021492306 , 18.9166666667 , 49.7343959732 , 4.98888888889 , 2.24268182602 , 10.0 , 1.5 , 1.0 , 1.0 , 1.0 , 0.25 , 1.5 , 0.0 , 0.0831231487554 , 0.00165308415055 , 13.0 , 96.0 , yes
40 , 4 , random_walk , 2 , 66.0 , 5.34806029215 , 200 , 10 , 200 , 0.1 , 0.1 , 0.952431093176 , 500 , 4 , 0.1 , 9 , 10 , 10 , 565.5 , 0 , 21.8664178822 , nan , 99.7930112878 , 7.41666666667 , 2.26425384669 , 10.0 , 14.0 , 0.32025 , 0.236941511976 , 0.35141509434 , 0.754216602468 , 235.5 , 2.08442630334 , 0.0984797645862 , 0.00207043392394 , 15.0 , 159.5 , yes
41 , 4 , random_walk , 2 , 0.0 , 0.000200963722452 , 200 , 10 , 200 , 0.1 , 0.1 , 0.952431093176 , 500 , 1 , 0.075 , 9 , 10 , 10 , 0.0 , 0 , nan , nan , nan , 10.3444444444 , 2.27697673072 , 10.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 199.5 , yes
42 , 4 , random_walk , 2 , 15.0 , 1.5037875056 , 200 , 10 , 200 , 0.1 , 0.1 , 0.952431093176 , 500 , 1 , 0.05 , 9 , 10 , 10 , 133.5 , 0 , 49.6651336898 , nan , 105.60728322 , 21.7333333333 , 2.29751132374 , 10.0 , 5.0 , 0.6618 , 0.530942541757 , 0.213286713287 , 0.688372853706 , 62.0 , 0.807406214238 , 0.107315887087 , 0.00333977333433 , 5.0 , 437.0 , yes
43 , 4 , random_walk , 2 , 21.0 , 1.24638030702 , 200 , 10 , 200 , 0.1 , 0.1 , 0.952431093176 , 500 , 1 , 0.025 , 9 , 10 , 10 , 281.0 , 0 , 36.8829331046 , nan , 116.115090744 , 16.0833333333 , 2.28907429153 , 10.0 , 3.5 , 0.60945 , 0.162839958354 , 0.41628959276 , 0.523642520163 , 148.5 , -0.304801787892 , 0.0988401820249 , 0.00294007687938 , 6.0 , 323.0 , yes
44 , 4 , random_walk , 2 , 1.0 , 0.206414015951 , 200 , 10 , 200 , 0.1 , 0.1 , 0.952431093176 , 500 , 1 , 0.01 , 9 , 10 , 10 , 13.5 , 0 , 67.3333333333 , nan , 91.1843898475 , 8.12777777778 , 2.27084076052 , 10.0 , 1.0 , 1.0 , 1.0 , 0.85 , 0.0 , 13.5 , 0.0 , 0.0800558348585 , 0.00381164746111 , 0.0 , 160.0 , yes
45 , 5 , fluid , 2 , 0.0 , 0.0 , 200 , 10 , 100 , 0.1 , 0.1 , 0.993964391621 , 500 , 50 , 1.0 , 5 , 5 , 10 , 0.0 , 0 , 2.79302196275 , 1.80769230769 , nan , 49.78 , 2.29291515618 , 10.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 2.0 , 278.5 , yes
46 , 5 , fluid , 2 , 0.0 , 0.0 , 200 , 10 , 100 , 0.1 , 0.1 , 0.993964391621 , 500 , 50 , 0.75 , 5 , 5 , 10 , 0.0 , 0 , 3.37238253773 , 3.61538461538 , nan , 45.44 , 2.2921199147 , 10.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 2.0 , 263.0 , yes
47 , 5 , fluid , 2 , 0.0 , 0.0 , 200 , 10 , 100 , 0.1 , 0.1 , 0.993964391621 , 500 , 10 , 0.5 , 5 , 5 , 10 , 0.0 , 0 , 5.1618776175 , nan , nan , 42.82 , 2.28360324178 , 10.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 237.0 , yes
48 , 5 , fluid , 2 , 0.0 , 0.00865444561188 , 200 , 10 , 100 , 0.1 , 0.1 , 0.993964391621 , 500 , 4 , 0.25 , 5 , 5 , 10 , 7.0 , 0 , 8.57604601152 , 9.25 , 16.2642857143 , 38.3 , 2.28271081262 , 10.0 , 1.5 , 0.7597 , 0.578254187976 , 0.0 , 0.561224489796 , 7.0 , -0.630903856711 , 0.095195982764 , 0.00112508267044 , 1.5 , 210.5 , yes
49 , 5 , fluid , 2 , 52.5 , 10.1892252558 , 200 , 10 , 100 , 0.1 , 0.1 , 0.993964391621 , 500 , 4 , 0.1 , 5 , 5 , 10 , 215.5 , 0 , 18.1907694261 , 23.625 , 43.9861929224 , 30.4 , 2.27295591703 , 10.0 , 12.5 , 0.26545 , 0.291166491789 , 0.0589005235602 , 0.410973158267 , 125.0 , 2.18500730306 , 0.825756089599 , 0.0401174101944 , 2.0 , 166.5 , yes
50 , 5 , fluid , 2 , 203.0 , 17.1511060501 , 200 , 10 , 100 , 0.1 , 0.1 , 0.993964391621 , 500 , 1 , 0.075 , 5 , 5 , 10 , 1579.0 , 0 , 14.1398901212 , 40.0 , 74.0684960881 , 13.06 , 2.18558463908 , 10.0 , 28.0 , 0.05845 , 0.211290212027 , 0.368051118211 , 0.384707779365 , 1193.5 , 4.54360942479 , 0.644982743065 , 0.00961265026777 , 3.0 , 62.5 , yes
51 , 5 , fluid , 2 , 19.5 , 2.76161937376 , 200 , 10 , 100 , 0.1 , 0.1 , 0.993964391621 , 500 , 1 , 0.05 , 5 , 5 , 10 , 171.0 , 0 , 26.2218798151 , 17.0 , 40.3059459459 , 35.54 , 2.27989278364 , 10.0 , 7.0 , 0.20305 , 0.244857822971 , 0.173469387755 , 0.236269843459 , 148.5 , 1.9708043628 , 0.184094441867 , 0.0054504787977 , 3.0 , 197.0 , yes
52 , 5 , fluid , 2 , 0.0 , 0.000496251834343 , 200 , 10 , 100 , 0.1 , 0.1 , 0.993964391621 , 500 , 1 , 0.025 , 5 , 5 , 10 , 0.0 , 0 , 25.2272727273 , nan , nan , 22.94 , 2.28491477942 , 10.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 2.0 , 129.5 , yes
53 , 5 , fluid , 2 , 0.0 , 3.35778939271e-05 , 200 , 10 , 100 , 0.1 , 0.1 , 0.993964391621 , 500 , 1 , 0.01 , 5 , 5 , 10 , 0.0 , 0 , nan , nan , nan , 6.02 , 2.12969000894 , 9.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 37.5 , yes
54 , 6 , fluid , 2 , 0.0 , 0.0 , 150 , 8 , 100 , 0.1 , 0.1 , 0.925108874806 , 1000 , 50 , 1.0 , 7 , 9 , 10 , 0.0 , 0 , 3.74047892224 , nan , nan , 15.5396825397 , 2.06744484229 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.5 , 292.0 , yes
55 , 6 , fluid , 2 , 0.0 , 0.00113079427887 , 150 , 8 , 100 , 0.1 , 0.1 , 0.925108874806 , 1000 , 50 , 0.75 , 7 , 9 , 10 , 0.0 , 0 , 5.10687655344 , nan , nan , 17.8492063492 , 2.07024065391 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 316.5 , yes
56 , 6 , fluid , 2 , 1.0 , 0.00746696830589 , 150 , 8 , 100 , 0.1 , 0.1 , 0.925108874806 , 1000 , 10 , 0.5 , 7 , 9 , 10 , 9.0 , 0 , 7.3591677646 , 7.45 , 15.7111244019 , 16.6904761905 , 2.06632674532 , 8.0 , 3.5 , 0.5143 , 0.605062900039 , 0.0 , 0.722222222222 , 7.0 , 0.986397091016 , 0.0455524518638 , 0.00177782227545 , 3.5 , 306.0 , yes
57 , 6 , fluid , 2 , 3.5 , 0.129743994416 , 150 , 8 , 100 , 0.1 , 0.1 , 0.925108874806 , 1000 , 4 , 0.25 , 7 , 9 , 10 , 53.5 , 0 , 12.6618940969 , 9.75 , 21.5096581299 , 15.9285714286 , 2.06278861185 , 8.0 , 12.5 , 0.6262 , 0.612939742507 , 0.375 , 0.762681986626 , 10.5 , 0.847111091069 , 0.078758075546 , 0.00290838492144 , 3.0 , 282.5 , yes
58 , 6 , fluid , 2 , 18.0 , 1.72020920436 , 150 , 8 , 100 , 0.1 , 0.1 , 0.925108874806 , 1000 , 4 , 0.1 , 7 , 9 , 10 , 206.5 , 0 , 28.8698830409 , 21.0 , 53.8789147775 , 14.6587301587 , 2.0672543353 , 8.0 , 7.5 , 0.4754 , 0.231825450961 , 1.14772727273 , 0.44801236759 , 71.5 , 0.538910003899 , 0.0925867053564 , 0.00359545731317 , 3.0 , 263.0 , yes
59 , 6 , fluid , 2 , 2.0 , 0.0850565696511 , 150 , 8 , 100 , 0.1 , 0.1 , 0.925108874806 , 1000 , 1 , 0.075 , 7 , 9 , 10 , 22.0 , 0 , 26.6235507246 , 26.5 , 34.0090834021 , 10.7619047619 , 2.04899691519 , 8.0 , 4.0 , 0.48105 , 0.49394929365 , 0.25 , 0.441597222222 , 16.0 , 1.04367381453 , 0.0637490806562 , 0.00160753440822 , 4.5 , 198.0 , yes
60 , 6 , fluid , 2 , 1.5 , 0.0236583792188 , 150 , 8 , 100 , 0.1 , 0.1 , 0.925108874806 , 1000 , 1 , 0.05 , 7 , 9 , 10 , 9.0 , 0 , 40.9648882809 , 53.5 , 54.3551246537 , 13.2301587302 , 2.05253664477 , 8.0 , 4.0 , 0.77895 , 0.809715324529 , 0.833333333333 , 0.595555555556 , 3.5 , 0.298684721044 , 0.0348246691995 , 0.00558919923187 , 5.5 , 229.5 , yes
61 , 6 , fluid , 2 , 0.0 , 9.2603430089e-05 , 150 , 8 , 100 , 0.1 , 0.1 , 0.925108874806 , 1000 , 1 , 0.025 , 7 , 9 , 10 , 0.0 , 0 , 38.5 , nan , nan , 6.21428571429 , 2.0503170248 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.0 , 117.5 , yes
62 , 6 , fluid , 2 , 0.0 , 0.0 , 150 , 8 , 100 , 0.1 , 0.1 , 0.925108874806 , 1000 , 1 , 0.01 , 7 , 9 , 10 , 0.0 , 0 , nan , nan , nan , 2.00793650794 , 1.99221303986 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 31.5 , yes
63 , 7 , fluid , 2 , 0.0 , 0.0 , 250 , 2 , 150 , 0.1 , 0.1 , 0.953340711075 , 500 , 50 , 1.0 , 8 , 10 , 10 , 0.0 , 0 , 4.8524642707 , 4.61363636364 , nan , 4.2 , 0.692622066049 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.5 , 694.5 , yes
64 , 7 , fluid , 2 , 0.0 , 0.0 , 250 , 2 , 150 , 0.1 , 0.1 , 0.953340711075 , 500 , 50 , 0.75 , 8 , 10 , 10 , 0.0 , 0 , 6.69634340523 , nan , nan , 4.1 , 0.692846817427 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.5 , 672.0 , yes
65 , 7 , fluid , 2 , 2.0 , 0.0783522192632 , 250 , 2 , 150 , 0.1 , 0.1 , 0.953340711075 , 500 , 10 , 0.5 , 8 , 10 , 10 , 24.5 , 0 , 9.58415715097 , 9.81111111111 , 21.096761029 , 4.0875 , 0.692052141363 , 2.0 , 3.5 , 0.4654 , 0.4176163183 , 0.0 , 0.693044564765 , 21.0 , 0.962131158227 , 0.0658729257942 , 0.00221126943246 , 4.0 , 674.5 , yes
66 , 7 , fluid , 2 , 129.0 , 10.9436698252 , 250 , 2 , 150 , 0.1 , 0.1 , 0.953340711075 , 500 , 4 , 0.25 , 8 , 10 , 10 , 1242.0 , 0 , 20.7325091 , 25.125 , 47.9364928401 , 4.88125 , 0.693128305157 , 2.0 , 27.0 , 0.0854 , 0.184474371788 , 0.103809012876 , 0.546343528995 , 841.0 , 4.65221384416 , 0.138920025554 , 0.00473300510472 , 7.5 , 779.0 , yes
67 , 7 , fluid , 2 , 132.0 , 13.2042501998 , 250 , 2 , 150 , 0.1 , 0.1 , 0.953340711075 , 500 , 4 , 0.1 , 8 , 10 , 10 , 1202.0 , 0 , 26.4542738257 , 47.25 , 89.2296230949 , 3.1375 , 0.689892031865 , 2.0 , 31.5 , 0.1155 , 0.177715491642 , 0.156378600823 , 0.725086285285 , 502.0 , 3.75926966815 , 0.389293862626 , 0.00932343352135 , 9.0 , 464.5 , yes
68 , 7 , fluid , 2 , 240.5 , 16.1867528919 , 250 , 2 , 150 , 0.1 , 0.1 , 0.953340711075 , 500 , 1 , 0.075 , 8 , 10 , 10 , 2493.0 , 0 , 27.0033725089 , 61.0 , 54.0046064212 , 2.08125 , 0.692760207437 , 2.0 , 27.5 , 0.18105 , 0.14471228027 , 0.0236193518941 , 0.70857931052 , 1058.0 , 2.6797323414 , 0.116637619513 , 0.00343424379032 , 1.5 , 341.5 , yes
69 , 7 , fluid , 2 , 88.5 , 9.16432390208 , 250 , 2 , 150 , 0.1 , 0.1 , 0.953340711075 , 500 , 1 , 0.05 , 8 , 10 , 10 , 903.0 , 0 , 29.5832518736 , 61.0 , 56.7460357957 , 1.94375 , 0.692249309986 , 2.0 , 19.5 , 0.313 , 0.161498371332 , 0.0326569435637 , 0.746118980937 , 299.0 , 1.77341309232 , 0.164217774144 , 0.00642288888068 , 3.0 , 300.0 , yes
70 , 7 , fluid , 2 , 14.5 , 1.1339882074 , 250 , 2 , 150 , 0.1 , 0.1 , 0.953340711075 , 500 , 1 , 0.025 , 8 , 10 , 10 , 282.0 , 0 , 38.0426647427 , nan , 116.355653372 , 1.34375 , 0.69166776831 , 2.0 , 4.0 , 0.6201 , 0.493215930246 , 0.985185185185 , 0.576349789476 , 165.5 , 0.467473583176 , 0.349469084524 , 0.0074628091575 , 1.5 , 224.5 , yes
71 , 7 , fluid , 2 , 0.0 , 0.000203226517069 , 250 , 2 , 150 , 0.1 , 0.1 , 0.953340711075 , 500 , 1 , 0.01 , 8 , 10 , 10 , 0.0 , 0 , nan , nan , nan , 0.30625 , 0.69191171537 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 51.5 , yes
72 , 8 , fluid , 2 , 0.0 , 0.0 , 200 , 4 , 300 , 0.1 , 0.1 , 0.914407522543 , 1000 , 50 , 1.0 , 7 , 7 , 10 , 0.0 , 0 , 3.70259353741 , nan , nan , 12.112244898 , 1.38414477016 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.5 , 387.0 , yes
73 , 8 , fluid , 2 , 0.0 , 0.0 , 200 , 4 , 300 , 0.1 , 0.1 , 0.914407522543 , 1000 , 50 , 0.75 , 7 , 7 , 10 , 0.0 , 0 , 5.23841530055 , nan , nan , 12.3775510204 , 1.37856325973 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 3.5 , 414.5 , yes
74 , 8 , fluid , 2 , 0.0 , 0.00639671442811 , 200 , 4 , 300 , 0.1 , 0.1 , 0.914407522543 , 1000 , 10 , 0.5 , 7 , 7 , 10 , 4.5 , 0 , 7.6005034876 , 8.9 , 17.0727272727 , 12.6428571429 , 1.38090535686 , 4.0 , 2.0 , 0.75 , 0.759813080041 , 0.0 , 0.666666666667 , 4.0 , 0.213833433033 , 0.0733828503893 , 0.00414243691165 , 4.5 , 406.5 , yes
75 , 8 , fluid , 2 , 10.5 , 0.82784908923 , 200 , 4 , 300 , 0.1 , 0.1 , 0.914407522543 , 1000 , 4 , 0.25 , 7 , 7 , 10 , 101.5 , 0 , 13.2760406551 , 11.0 , 23.1026643474 , 11.8673469388 , 1.38057716029 , 4.0 , 11.5 , 0.6197 , 0.439060042781 , 0.11797752809 , 0.826605150453 , 23.5 , 0.440588477199 , 0.0940596679005 , 0.00468622946401 , 5.0 , 405.5 , yes
76 , 8 , fluid , 2 , 67.0 , 6.79522566219 , 200 , 4 , 300 , 0.1 , 0.1 , 0.914407522543 , 1000 , 4 , 0.1 , 7 , 7 , 10 , 809.0 , 0 , 25.9282407407 , 29.5 , 57.4870570915 , 10.5102040816 , 1.37728140038 , 4.0 , 11.5 , 0.23345 , 0.153164328931 , 0.0693693693694 , 0.469525383604 , 588.5 , 1.77711552543 , 0.107205899904 , 0.00437099831392 , 4.0 , 321.5 , yes
77 , 8 , fluid , 2 , 46.0 , 5.06245573448 , 200 , 4 , 300 , 0.1 , 0.1 , 0.914407522543 , 1000 , 1 , 0.075 , 7 , 7 , 10 , 382.0 , 0 , 18.4138888889 , 16.5 , 28.5072833169 , 5.69387755102 , 1.37408179848 , 4.0 , 20.5 , 0.2551 , 0.278658070531 , 0.122807017544 , 0.808295020236 , 137.0 , 2.76883540291 , 0.0924177448812 , 0.00520973624399 , 3.5 , 208.5 , yes
78 , 8 , fluid , 2 , 110.0 , 8.00512790997 , 200 , 4 , 300 , 0.1 , 0.1 , 0.914407522543 , 1000 , 1 , 0.05 , 7 , 7 , 10 , 1422.5 , 0 , 29.8944079975 , nan , 89.2828705341 , 5.65306122449 , 1.38420758519 , 4.0 , 11.5 , 0.1553 , 0.101111646096 , 0.331081081081 , 0.43216052383 , 1043.0 , 2.67780549494 , 0.0958735423699 , 0.0030522330303 , 2.5 , 190.0 , yes
79 , 8 , fluid , 2 , 0.0 , 0.000642776376514 , 200 , 4 , 300 , 0.1 , 0.1 , 0.914407522543 , 1000 , 1 , 0.025 , 7 , 7 , 10 , 1.0 , 0 , 54.15 , nan , 59.0109289617 , 6.52040816327 , 1.374694512 , 4.0 , 0.5 , 1.0 , 1.0 , 0.0 , 0.0 , 2.0 , 0.0 , 0.0469229408119 , 0.00129941364279 , 1.0 , 223.0 , yes
80 , 8 , fluid , 2 , 0.0 , 3.80533809637e-05 , 200 , 4 , 300 , 0.1 , 0.1 , 0.914407522543 , 1000 , 1 , 0.01 , 7 , 7 , 10 , 0.0 , 0 , nan , nan , nan , 1.61224489796 , 1.38230243726 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 54.0 , yes
81 , 9 , fluid , 2 , 0.0 , 0.0 , 100 , 8 , 300 , 0.1 , 0.1 , 0.961704446399 , 1000 , 50 , 1.0 , 8 , 6 , 10 , 0.0 , 0 , 4.74768858052 , 4.2 , nan , 22.2083333333 , 2.05412715372 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.0 , 299.5 , yes
82 , 9 , fluid , 2 , 104.0 , 24.1679677798 , 100 , 8 , 300 , 0.1 , 0.1 , 0.961704446399 , 1000 , 50 , 0.75 , 8 , 6 , 10 , 380.0 , 0 , 6.19649228991 , 8.17 , 59.6465531442 , 17.21875 , 2.07132056302 , 8.0 , 20.5 , 0.08025 , 0.280576703235 , 0.302380952381 , 0.341254992193 , 307.5 , 4.02635569814 , 0.741407159693 , 0.0407037501304 , 7.0 , 225.0 , yes
83 , 9 , fluid , 2 , 0.0 , 0.0172457370033 , 100 , 8 , 300 , 0.1 , 0.1 , 0.961704446399 , 1000 , 10 , 0.5 , 8 , 6 , 10 , 10.5 , 0 , 9.56200716846 , 9.83333333333 , 22.8757624919 , 18.8854166667 , 2.06512022171 , 8.0 , 4.0 , 0.9037 , 0.898243661126 , 0.0 , 0.861678004535 , 4.0 , -0.391042317633 , 0.0701646218147 , 0.00421932855696 , 3.5 , 255.5 , yes
84 , 9 , fluid , 2 , 107.0 , 11.4710029389 , 100 , 8 , 300 , 0.1 , 0.1 , 0.961704446399 , 1000 , 4 , 0.25 , 8 , 6 , 10 , 954.0 , 0 , 14.1179594781 , 10.875 , 25.9138309803 , 15.0729166667 , 2.05186289015 , 8.0 , 43.0 , 0.20975 , 0.280458755437 , 0.0392313851081 , 0.851329363161 , 322.0 , 3.6450370035 , 0.119063977592 , 0.00464758435532 , 5.5 , 216.5 , yes
85 , 9 , fluid , 2 , 140.0 , 8.7771761404 , 100 , 8 , 300 , 0.1 , 0.1 , 0.961704446399 , 1000 , 4 , 0.1 , 8 , 6 , 10 , 1750.0 , 0 , 37.4021312342 , 45.875 , 80.8051471536 , 15.125 , 2.05082552497 , 8.0 , 16.0 , 0.1728 , 0.119627840358 , 0.122907309106 , 0.636465178178 , 977.5 , 3.02274351562 , 0.0922860537066 , 0.00208848918502 , 6.0 , 205.0 , yes
86 , 9 , fluid , 2 , 149.0 , 11.0161851703 , 100 , 8 , 300 , 0.1 , 0.1 , 0.961704446399 , 1000 , 1 , 0.075 , 8 , 6 , 10 , 1874.5 , 0 , 31.5795454545 , nan , 87.8042147903 , 9.77083333333 , 2.05426066805 , 8.0 , 21.0 , 0.13825 , 0.131446087282 , 0.16674451191 , 0.650081825103 , 980.0 , 3.11545508895 , 0.0962743883866 , 0.00252819326044 , 5.5 , 143.0 , yes
87 , 9 , fluid , 2 , 113.0 , 6.24388925288 , 100 , 8 , 300 , 0.1 , 0.1 , 0.961704446399 , 1000 , 1 , 0.05 , 8 , 6 , 10 , 1459.5 , 0 , 47.1076388889 , 87.0 , 99.2066503107 , 13.5 , 2.04486917875 , 8.0 , 16.0 , 0.16195 , 0.129223080853 , 0.0852819807428 , 0.594392472543 , 905.0 , 2.88311341597 , 0.0996538929911 , 0.00323577409017 , 4.5 , 175.5 , yes
88 , 9 , fluid , 2 , 41.0 , 3.68797155473 , 100 , 8 , 300 , 0.1 , 0.1 , 0.961704446399 , 1000 , 1 , 0.025 , 8 , 6 , 10 , 529.5 , 0 , 55.0694444444 , nan , 90.5045519276 , 7.41666666667 , 2.06074810762 , 8.0 , 9.0 , 0.34825 , 0.166186081148 , 0.136111111111 , 0.611683504471 , 254.0 , 1.39208055626 , 0.116910822103 , 0.00328167716114 , 1.5 , 97.5 , yes
